date,entry_time,exit_time,ticker,action,close_action,direction,entry_price,exit_price,shares,position_value,profit_loss_pct,profit_loss_dollars,exit_reason,hold_duration_seconds,indicator_name,entry_spread_pct,atr_at_entry,momentum_at_entry
2023-01-04,2023-01-04T09:50:00,2023-01-04T10:05:00,COIN,buy_to_open,sell_to_close,long,36.4216,34.8450,54.9125,2000.00,-4.3286,-86.57,ATR stop loss: -4.48% (threshold: -4.00%),900.0,Momentum Trading,0.2285,0.0000,0.0000
2023-01-04,2023-01-04T10:56:00,2023-01-04T11:07:00,COIN,buy_to_open,sell_to_close,long,36.7531,37.3880,54.4171,2000.00,1.7274,34.55,Trailing stop triggered at $37.4468 (locking in 1.70% profit),660.0,Momentum Trading,0.1804,0.0000,0.0000
2023-01-04,2023-01-04T11:24:00,2023-01-04T12:25:00,PLTR,buy_to_open,sell_to_close,long,6.6340,6.5995,301.4772,2000.00,-0.5200,-10.40,max_hold_60min,3660.0,Momentum Trading,0.1207,0.0000,0.0000
2023-01-06,2023-01-06T10:45:00,2023-01-06T11:46:00,SNAP,buy_to_open,sell_to_close,long,9.2395,9.2290,216.4619,2000.00,-0.1136,-2.27,max_hold_60min,3660.0,Momentum Trading,0.0975,0.0000,0.0000
2023-01-06,2023-01-06T11:15:00,2023-01-06T12:16:00,COIN,buy_to_open,sell_to_close,long,33.0050,32.4388,60.5969,2000.00,-1.7153,-34.31,max_hold_60min,3660.0,Momentum Trading,0.0442,0.0000,0.0000
2023-01-09,2023-01-09T10:00:00,2023-01-09T11:01:00,PLTR,buy_to_open,sell_to_close,long,6.6487,6.5520,300.8107,2000.00,-1.4544,-29.09,max_hold_60min,3660.0,Momentum Trading,0.1114,0.0000,0.0000
2023-01-09,2023-01-09T10:23:00,2023-01-09T10:40:00,AMD,buy_to_open,sell_to_close,long,68.2195,68.6570,29.3171,2000.00,0.6413,12.83,Trailing stop triggered at $68.7530 (locking in 0.71% profit),1020.0,Momentum Trading,0.0719,0.0000,0.0000
2023-01-09,2023-01-09T10:57:00,2023-01-09T11:55:00,COIN,buy_to_open,sell_to_close,long,38.2571,38.7186,52.2779,2000.00,1.2064,24.13,Trailing stop triggered at $38.7957 (locking in 1.21% profit),3480.0,Momentum Trading,0.1939,0.0000,0.0000
2023-01-10,2023-01-10T09:34:00,2023-01-10T09:47:00,COIN,buy_to_open,sell_to_close,long,40.4170,38.7055,49.4841,2000.00,-4.2346,-84.69,ATR stop loss: -4.82% (threshold: -4.00%),780.0,Momentum Trading,0.6802,0.0000,0.0000
2023-01-11,2023-01-11T10:24:00,2023-01-11T11:25:00,SNAP,buy_to_open,sell_to_close,long,9.6944,9.6045,206.3047,2000.00,-0.9273,-18.55,max_hold_60min,3660.0,Momentum Trading,0.0619,0.0000,0.0000
2023-01-12,2023-01-12T10:04:00,2023-01-12T11:05:00,SNAP,sell_to_open,buy_to_close,short,9.4814,9.4740,210.9391,2000.00,0.0782,1.56,max_hold_60min,3660.0,Momentum Trading,0.0757,0.0000,0.0000
2023-01-12,2023-01-12T10:25:00,2023-01-12T11:26:00,COIN,buy_to_open,sell_to_close,long,44.0530,43.3209,45.3999,2000.00,-1.6619,-33.24,max_hold_60min,3660.0,Momentum Trading,0.1136,0.0000,0.0000
2023-01-12,2023-01-12T11:51:00,2023-01-12T12:18:00,SOFI,buy_to_open,sell_to_close,long,5.1930,5.2479,385.1361,2000.00,1.0578,21.16,Trailing stop triggered at $5.2539 (locking in 1.06% profit),1620.0,Momentum Trading,0.1145,0.0000,0.0000
2023-01-12,2023-01-12T12:18:00,2023-01-12T13:19:00,SOFI,buy_to_open,sell_to_close,long,5.2529,5.2690,380.7421,2000.00,0.3065,6.13,max_hold_60min,3660.0,Momentum Trading,0.0952,0.0000,0.0000
2023-01-17,2023-01-17T10:00:00,2023-01-17T10:28:00,NVDA,buy_to_open,sell_to_close,long,174.1460,175.9253,11.4846,2000.00,1.0217,20.43,Trailing stop triggered at $176.0828 (locking in 0.99% profit),1680.0,Momentum Trading,0.1218,0.0000,0.0000
2023-01-17,2023-01-17T10:34:00,2023-01-17T10:54:00,SOFI,buy_to_open,sell_to_close,long,5.6114,5.6570,356.4173,2000.00,0.8126,16.25,Trailing stop triggered at $5.6623 (locking in 0.82% profit),1200.0,Momentum Trading,0.0891,0.0000,0.0000
2023-01-18,2023-01-18T09:39:00,2023-01-18T09:44:00,COIN,buy_to_open,sell_to_close,long,55.1226,56.1190,36.2828,2000.00,1.8076,36.15,Trailing stop triggered at $56.1876 (locking in 1.83% profit),300.0,Momentum Trading,0.1016,0.0000,0.0000
2023-01-18,2023-01-18T10:15:00,2023-01-18T10:32:00,COIN,buy_to_open,sell_to_close,long,57.1209,54.8357,35.0134,2000.00,-4.0006,-80.01,ATR stop loss: -4.20% (threshold: -4.00%),1020.0,Momentum Trading,0.2486,0.0000,0.0000
2023-01-24,2023-01-24T09:51:00,2023-01-24T10:52:00,SOFI,buy_to_open,sell_to_close,long,5.9630,5.7852,335.4016,2000.00,-2.9816,-59.63,max_hold_60min,3660.0,Momentum Trading,0.1007,0.0000,0.0000
2023-01-27,2023-01-27T10:00:00,2023-01-27T11:01:00,SOFI,buy_to_open,sell_to_close,long,5.8240,5.7803,343.4066,2000.00,-0.7502,-15.00,max_hold_60min,3660.0,Momentum Trading,0.1375,0.0000,0.0000
2023-01-27,2023-01-27T10:47:00,2023-01-27T10:59:00,COIN,buy_to_open,sell_to_close,long,56.5825,56.9230,35.3466,2000.00,0.6018,12.04,Trailing stop triggered at $57.0085 (locking in 0.63% profit),720.0,Momentum Trading,0.1203,0.0000,0.0000
2023-01-27,2023-01-27T11:56:00,2023-01-27T12:27:00,COIN,buy_to_open,sell_to_close,long,58.6940,59.9010,34.0750,2000.00,2.0565,41.13,Trailing stop triggered at $59.9935 (locking in 2.03% profit),1860.0,Momentum Trading,0.1841,0.0000,0.0000
2023-01-27,2023-01-27T12:27:00,2023-01-27T12:41:00,RIVN,buy_to_open,sell_to_close,long,19.4005,19.6470,103.0901,2000.00,1.2703,25.41,Trailing stop triggered at $19.6760 (locking in 1.31% profit),840.0,Momentum Trading,0.1083,0.0000,0.0000
2023-01-27,2023-01-27T12:57:00,2023-01-27T13:01:00,RIVN,buy_to_open,sell_to_close,long,19.6810,19.8100,101.6209,2000.00,0.6555,13.11,Trailing stop triggered at $19.8474 (locking in 0.78% profit),240.0,Momentum Trading,0.0610,0.0000,0.0000
2023-01-27,2023-01-27T13:12:00,2023-01-27T13:24:00,RIVN,buy_to_open,sell_to_close,long,20.1750,20.4640,99.1326,2000.00,1.4325,28.65,Trailing stop triggered at $20.5276 (locking in 1.60% profit),720.0,Momentum Trading,0.1488,0.0000,0.0000
2023-01-30,2023-01-30T09:34:00,2023-01-30T09:40:00,SOFI,buy_to_open,sell_to_close,long,6.7301,6.4209,297.1742,2000.00,-4.5937,-91.87,ATR stop loss: -5.03% (threshold: -4.00%),360.0,Momentum Trading,0.5949,0.0000,0.0000
2023-01-31,2023-01-31T10:46:00,2023-01-31T10:52:00,RIVN,buy_to_open,sell_to_close,long,18.6596,18.8780,107.1834,2000.00,1.1704,23.41,Trailing stop triggered at $18.9140 (locking in 1.26% profit),360.0,Momentum Trading,0.1029,0.0000,0.0000
2023-01-31,2023-01-31T10:48:00,2023-01-31T11:03:00,PLTR,buy_to_open,sell_to_close,long,7.6378,7.6849,261.8555,2000.00,0.6168,12.34,Trailing stop triggered at $7.7068 (locking in 0.81% profit),900.0,Momentum Trading,0.0943,0.0000,0.0000
2023-01-31,2023-01-31T10:50:00,2023-01-31T11:05:00,COIN,buy_to_open,sell_to_close,long,58.2410,58.6641,34.3401,2000.00,0.7265,14.53,Trailing stop triggered at $58.7931 (locking in 0.81% profit),900.0,Momentum Trading,0.1409,0.0000,0.0000
2023-01-31,2023-01-31T11:03:00,2023-01-31T12:04:00,PLTR,buy_to_open,sell_to_close,long,7.6949,7.6469,259.9127,2000.00,-0.6237,-12.47,max_hold_60min,3660.0,Momentum Trading,0.1298,0.0000,0.0000
2023-01-31,2023-01-31T11:05:00,2023-01-31T12:06:00,RIVN,buy_to_open,sell_to_close,long,19.1952,18.9765,104.1927,2000.00,-1.1393,-22.79,max_hold_60min,3660.0,Momentum Trading,0.2608,0.0000,0.0000
2023-01-31,2023-01-31T12:52:00,2023-01-31T13:06:00,COIN,buy_to_open,sell_to_close,long,59.8067,60.1485,33.4411,2000.00,0.5715,11.43,Trailing stop triggered at $60.1590 (locking in 0.54% profit),840.0,Momentum Trading,0.0535,0.0000,0.0000
2023-02-01,2023-02-01T14:35:00,2023-02-01T14:58:00,COIN,buy_to_open,sell_to_close,long,58.2460,61.2805,34.3371,2000.00,5.2098,104.20,Trend reversal detected: dropped 1.06% from peak $61.9900 (locking in 5.06% profit),1380.0,Momentum Trading,0.2269,0.0000,0.0000
2023-02-02,2023-02-02T10:02:00,2023-02-02T10:48:00,UBER,buy_to_open,sell_to_close,long,32.9210,33.1260,60.7515,2000.00,0.6227,12.45,Trailing stop triggered at $33.1702 (locking in 0.69% profit),2760.0,Momentum Trading,0.0668,0.0000,0.0000
2023-02-02,2023-02-02T10:15:00,2023-02-02T10:44:00,SNAP,buy_to_open,sell_to_close,long,11.3510,11.4800,176.1959,2000.00,1.1365,22.73,Trailing stop triggered at $11.5088 (locking in 1.19% profit),1740.0,Momentum Trading,0.1940,0.0000,0.0000
2023-02-02,2023-02-02T11:12:00,2023-02-02T12:13:00,RIVN,buy_to_open,sell_to_close,long,21.7680,21.1156,91.8780,2000.00,-2.9971,-59.94,max_hold_60min,3660.0,Momentum Trading,0.1655,0.0000,0.0000
2023-02-03,2023-02-03T10:00:00,2023-02-03T10:25:00,TSLA,buy_to_open,sell_to_close,long,194.6590,197.2501,10.2744,2000.00,1.3311,26.62,Trailing stop triggered at $197.7060 (locking in 1.30% profit),1500.0,Momentum Trading,0.2665,0.0000,0.0000
2023-02-03,2023-02-03T10:07:00,2023-02-03T10:48:00,AAPL,buy_to_open,sell_to_close,long,153.3620,156.2870,13.0410,2000.00,1.9073,38.15,Trailing stop triggered at $156.5234 (locking in 1.98% profit),2460.0,Momentum Trading,0.0809,0.0000,0.0000
2023-02-03,2023-02-03T10:11:00,2023-02-03T10:19:00,UBER,buy_to_open,sell_to_close,long,33.1682,33.3980,60.2987,2000.00,0.6928,13.86,Trailing stop triggered at $33.4394 (locking in 0.78% profit),480.0,Momentum Trading,0.0362,0.0000,0.0000
2023-02-03,2023-02-03T10:26:00,2023-02-03T10:49:00,COIN,buy_to_open,sell_to_close,long,82.3779,86.2951,24.2783,2000.00,4.7551,95.10,Trend reversal detected: dropped 0.83% from peak $87.1201 (locking in 4.40% profit),1380.0,Momentum Trading,0.4574,0.0000,0.0000
2023-02-03,2023-02-03T10:57:00,2023-02-03T11:18:00,RIVN,buy_to_open,sell_to_close,long,20.8003,21.0969,96.1525,2000.00,1.4262,28.52,Trailing stop triggered at $21.1550 (locking in 1.57% profit),1260.0,Momentum Trading,0.1346,0.0000,0.0000
2023-02-03,2023-02-03T11:14:00,2023-02-03T12:00:00,COIN,buy_to_open,sell_to_close,long,85.3860,81.4669,23.4230,2000.00,-4.5899,-91.80,ATR stop loss: -4.79% (threshold: -4.00%),2760.0,Momentum Trading,0.2486,0.0000,0.0000
2023-02-06,2023-02-06T10:10:00,2023-02-06T11:02:00,SNAP,buy_to_open,sell_to_close,long,11.4450,11.6790,174.7488,2000.00,2.0446,40.89,Trailing stop triggered at $11.6867 (locking in 2.02% profit),3120.0,Momentum Trading,0.0874,0.0000,0.0000
2023-02-07,2023-02-07T13:02:00,2023-02-07T14:03:00,PLTR,buy_to_open,sell_to_close,long,8.2990,8.1730,240.9929,2000.00,-1.5183,-30.37,max_hold_60min,3660.0,Momentum Trading,0.0964,0.0000,0.0000
2023-02-09,2023-02-09T10:24:00,2023-02-09T11:25:00,TSLA,buy_to_open,sell_to_close,long,212.2986,210.0660,9.4207,2000.00,-1.0516,-21.03,max_hold_60min,3660.0,Momentum Trading,0.0943,0.0000,0.0000
2023-02-09,2023-02-09T13:32:00,2023-02-09T14:33:00,COIN,buy_to_open,sell_to_close,long,63.0090,60.5690,31.7415,2000.00,-3.8724,-77.45,max_hold_60min,3660.0,Momentum Trading,0.0921,0.0000,0.0000
2023-02-14,2023-02-14T10:11:00,2023-02-14T11:12:00,BA,buy_to_open,sell_to_close,long,220.4690,217.2880,9.0716,2000.00,-1.4428,-28.86,max_hold_60min,3660.0,Momentum Trading,0.0853,0.0000,0.0000
2023-02-14,2023-02-14T10:11:00,2023-02-14T10:36:00,RIVN,buy_to_open,sell_to_close,long,19.6401,18.8849,101.8325,2000.00,-3.8449,-76.90,ATR stop loss: -4.02% (threshold: -4.00%),1500.0,Momentum Trading,0.2049,0.0000,0.0000
2023-02-14,2023-02-14T10:11:00,2023-02-14T11:12:00,SNAP,buy_to_open,sell_to_close,long,11.0545,10.7750,180.9218,2000.00,-2.5284,-50.57,max_hold_60min,3660.0,Momentum Trading,0.0814,0.0000,0.0000
2023-02-15,2023-02-15T09:53:00,2023-02-15T10:24:00,SOFI,buy_to_open,sell_to_close,long,7.0120,7.1226,285.2253,2000.00,1.5773,31.55,Trailing stop triggered at $7.1264 (locking in 1.43% profit),1860.0,Momentum Trading,0.1999,0.0000,0.0000
2023-02-15,2023-02-15T10:30:00,2023-02-15T11:31:00,RIVN,buy_to_open,sell_to_close,long,20.1430,20.5335,99.2901,2000.00,1.9386,38.77,max_hold_60min,3660.0,Momentum Trading,0.1292,0.0000,0.0000
2023-02-15,2023-02-15T10:42:00,2023-02-15T11:43:00,SOFI,buy_to_open,sell_to_close,long,7.1970,7.2176,277.8936,2000.00,0.2862,5.72,max_hold_60min,3660.0,Momentum Trading,0.0556,0.0000,0.0000
2023-02-15,2023-02-15T14:19:00,2023-02-15T14:33:00,COIN,buy_to_open,sell_to_close,long,66.8340,67.3590,29.9249,2000.00,0.7855,15.71,Trailing stop triggered at $67.4371 (locking in 0.77% profit),840.0,Momentum Trading,0.1317,0.0000,0.0000
2023-02-16,2023-02-16T10:51:00,2023-02-16T11:52:00,PLTR,buy_to_open,sell_to_close,long,10.1990,10.0680,196.0977,2000.00,-1.2844,-25.69,max_hold_60min,3660.0,Momentum Trading,0.1766,0.0000,0.0000
2023-02-16,2023-02-16T11:09:00,2023-02-16T12:10:00,COIN,buy_to_open,sell_to_close,long,71.1710,71.3651,28.1013,2000.00,0.2727,5.45,max_hold_60min,3660.0,Momentum Trading,0.2025,0.0000,0.0000
2023-02-22,2023-02-22T09:37:00,2023-02-22T09:48:00,COIN,buy_to_open,sell_to_close,long,64.2273,66.3068,31.1394,2000.00,3.2377,64.75,Trailing stop triggered at $66.4785 (locking in 3.22% profit),660.0,Momentum Trading,0.2806,0.0000,0.0000
2023-02-22,2023-02-22T14:00:00,2023-02-22T15:00:00,COIN,buy_to_open,sell_to_close,long,59.7470,58.5950,33.4745,2000.00,-1.9281,-38.56,force_close_eod,3600.0,Momentum Trading,0.2917,0.0000,0.0000
2023-02-27,2023-02-27T10:25:00,2023-02-27T11:26:00,COIN,buy_to_open,sell_to_close,long,60.5895,58.9030,33.0090,2000.00,-2.7835,-55.67,max_hold_60min,3660.0,Momentum Trading,0.1139,0.0000,0.0000
2023-02-28,2023-02-28T10:28:00,2023-02-28T11:11:00,COIN,buy_to_open,sell_to_close,long,63.0500,64.0600,31.7209,2000.00,1.6019,32.04,Trailing stop triggered at $64.1922 (locking in 1.62% profit),2580.0,Momentum Trading,0.1905,0.0000,0.0000
2023-03-03,2023-03-03T09:57:00,2023-03-03T10:50:00,PLTR,buy_to_open,sell_to_close,long,8.2671,8.3271,241.9228,2000.00,0.7253,14.51,Trailing stop triggered at $8.3449 (locking in 0.82% profit),3180.0,Momentum Trading,0.1210,0.0000,0.0000
2023-03-03,2023-03-03T10:00:00,2023-03-03T10:21:00,RIVN,buy_to_open,sell_to_close,long,16.5890,16.7647,120.5618,2000.00,1.0591,21.18,Trailing stop triggered at $16.7776 (locking in 0.97% profit),1260.0,Momentum Trading,0.1689,0.0000,0.0000
2023-03-06,2023-03-06T10:11:00,2023-03-06T10:34:00,SNAP,buy_to_open,sell_to_close,long,11.8892,11.9925,168.2199,2000.00,0.8689,17.38,Trailing stop triggered at $12.0216 (locking in 0.99% profit),1380.0,Momentum Trading,0.1246,0.0000,0.0000
2023-03-06,2023-03-06T10:37:00,2023-03-06T11:20:00,COIN,buy_to_open,sell_to_close,long,68.6820,69.2491,29.1197,2000.00,0.8256,16.51,Trailing stop triggered at $69.4311 (locking in 0.91% profit),2580.0,Momentum Trading,0.1807,0.0000,0.0000
2023-03-07,2023-03-07T10:11:00,2023-03-07T10:23:00,SNAP,buy_to_open,sell_to_close,long,12.3210,12.4879,162.3245,2000.00,1.3546,27.09,Trailing stop triggered at $12.4948 (locking in 1.23% profit),720.0,Momentum Trading,0.1787,0.0000,0.0000
2023-03-08,2023-03-08T11:01:00,2023-03-08T12:02:00,COIN,buy_to_open,sell_to_close,long,64.6910,63.7463,30.9162,2000.00,-1.4603,-29.21,max_hold_60min,3660.0,Momentum Trading,0.1268,0.0000,0.0000
2023-03-09,2023-03-09T10:17:00,2023-03-09T11:18:00,INTC,buy_to_open,sell_to_close,long,26.7415,26.8880,74.7901,2000.00,0.5478,10.96,max_hold_60min,3660.0,Momentum Trading,0.0860,0.0000,0.0000
2023-03-10,2023-03-10T10:04:00,2023-03-10T11:05:00,SNAP,sell_to_open,buy_to_close,short,10.4110,10.5515,192.1045,2000.00,-1.3495,-26.99,max_hold_60min,3660.0,Momentum Trading,0.0768,0.0000,0.0000
2023-03-10,2023-03-10T11:36:00,2023-03-10T12:37:00,PLTR,buy_to_open,sell_to_close,long,7.6469,7.4593,261.5439,2000.00,-2.4533,-49.07,max_hold_60min,3660.0,Momentum Trading,0.1309,0.0000,0.0000
2023-03-13,2023-03-13T09:30:00,2023-03-13T10:19:00,SOFI,buy_to_open,sell_to_close,long,5.4285,5.4900,368.4259,2000.00,1.1336,22.67,Trailing stop triggered at $5.5129 (locking in 1.42% profit),2940.0,Momentum Trading,0.1290,0.0000,0.0000
2023-03-13,2023-03-13T10:30:00,2023-03-13T11:31:00,PLTR,buy_to_open,sell_to_close,long,8.1075,7.8985,246.6852,2000.00,-2.5779,-51.56,max_hold_60min,3660.0,Momentum Trading,0.0617,0.0000,0.0000
2023-03-13,2023-03-13T13:10:00,2023-03-13T14:11:00,COIN,buy_to_open,sell_to_close,long,60.3410,60.3421,33.1450,2000.00,0.0018,0.04,max_hold_60min,3660.0,Momentum Trading,0.1360,0.0000,0.0000
2023-03-15,2023-03-15T10:27:00,2023-03-15T11:28:00,COIN,buy_to_open,sell_to_close,long,64.7710,63.2392,30.8780,2000.00,-2.3650,-47.30,max_hold_60min,3660.0,Momentum Trading,0.0649,0.0000,0.0000
2023-03-16,2023-03-16T14:31:00,2023-03-16T15:00:00,COIN,buy_to_open,sell_to_close,long,68.0000,67.7020,29.4118,2000.00,-0.4382,-8.76,force_close_eod,1740.0,Momentum Trading,0.1472,0.0000,0.0000
2023-03-17,2023-03-17T09:32:00,2023-03-17T10:33:00,COIN,buy_to_open,sell_to_close,long,72.9145,72.6767,27.4294,2000.00,-0.3261,-6.52,max_hold_60min,3660.0,Momentum Trading,0.1647,0.0000,0.0000
2023-03-31,2023-03-31T09:43:00,2023-03-31T10:44:00,RIVN,buy_to_open,sell_to_close,long,15.2530,15.2630,131.1217,2000.00,0.0656,1.31,max_hold_60min,3660.0,Momentum Trading,0.0393,0.0000,0.0000
2023-03-31,2023-03-31T09:50:00,2023-03-31T10:27:00,SOFI,buy_to_open,sell_to_close,long,6.0710,6.1175,329.4356,2000.00,0.7669,15.34,Trailing stop triggered at $6.1365 (locking in 0.85% profit),2220.0,Momentum Trading,0.2305,0.0000,0.0000
2023-04-06,2023-04-06T09:30:00,2023-04-06T10:24:00,COIN,buy_to_open,sell_to_close,long,60.8238,61.2430,32.8818,2000.00,0.6891,13.78,Trailing stop triggered at $61.3454 (locking in 0.71% profit),3240.0,Momentum Trading,0.1446,0.0000,0.0000
2023-04-10,2023-04-10T09:36:00,2023-04-10T10:23:00,COIN,buy_to_open,sell_to_close,long,62.4160,63.1960,32.0431,2000.00,1.2497,24.99,Trailing stop triggered at $63.3131 (locking in 1.29% profit),2820.0,Momentum Trading,0.1475,0.0000,0.0000
2023-04-27,2023-04-27T09:36:00,2023-04-27T10:37:00,SOFI,buy_to_open,sell_to_close,long,6.1705,6.0163,324.1228,2000.00,-2.4990,-49.98,max_hold_60min,3660.0,Momentum Trading,0.1784,0.0000,0.0000
2023-04-28,2023-04-28T09:31:00,2023-04-28T10:32:00,RIVN,buy_to_open,sell_to_close,long,12.8580,12.8685,155.5452,2000.00,0.0817,1.63,max_hold_60min,3660.0,Momentum Trading,0.1245,0.0000,0.0000
2023-04-28,2023-04-28T09:38:00,2023-04-28T09:55:00,SOFI,buy_to_open,sell_to_close,long,6.2018,6.2510,322.4896,2000.00,0.7941,15.88,Trailing stop triggered at $6.2698 (locking in 1.04% profit),1020.0,Momentum Trading,0.0565,0.0000,0.0000
2023-05-02,2023-05-02T09:49:00,2023-05-02T09:55:00,COIN,buy_to_open,sell_to_close,long,50.1410,50.4912,39.8875,2000.00,0.6984,13.97,Trailing stop triggered at $50.7460 (locking in 1.10% profit),360.0,Momentum Trading,0.1038,0.0000,0.0000
2023-05-02,2023-05-02T09:56:00,2023-05-02T10:40:00,COIN,buy_to_open,sell_to_close,long,50.6053,51.3100,39.5216,2000.00,1.3926,27.85,Trailing stop triggered at $51.3936 (locking in 1.42% profit),2640.0,Momentum Trading,0.1395,0.0000,0.0000
2023-05-04,2023-05-04T10:20:00,2023-05-04T11:21:00,RIVN,buy_to_open,sell_to_close,long,12.9498,12.9994,154.4425,2000.00,0.3834,7.67,max_hold_60min,3660.0,Momentum Trading,0.0309,0.0000,0.0000
