date,entry_time,exit_time,ticker,action,close_action,direction,entry_price,exit_price,shares,position_value,profit_loss_pct,profit_loss_dollars,exit_reason,hold_duration_seconds,indicator_name,entry_spread_pct,atr_at_entry,momentum_at_entry
2025-02-21,2025-02-21T11:15:00,2025-02-21T11:30:00,RIVN,buy_to_open,sell_to_close,long,13.0628,13.1345,153.1064,2000.00,0.5488,10.98,Trailing stop triggered at $13.1953 (locking in 0.89% profit),900.0,Momentum Trading,0.1196,0.0000,0.0000
2025-02-28,2025-02-28T10:22:00,2025-02-28T11:23:00,SOFI,buy_to_open,sell_to_close,long,14.4030,14.3712,138.8600,2000.00,-0.2207,-4.41,max_hold_60min,3660.0,Momentum Trading,0.1111,0.0000,0.0000
2025-02-28,2025-02-28T10:37:00,2025-02-28T11:38:00,INTC,buy_to_open,sell_to_close,long,24.2630,23.8076,82.4300,2000.00,-1.8769,-37.54,max_hold_60min,3660.0,Momentum Trading,0.1485,0.0000,0.0000
2025-03-04,2025-03-04T12:13:00,2025-03-04T12:41:00,COIN,buy_to_open,sell_to_close,long,203.0150,205.8582,9.8515,2000.00,1.4005,28.01,Trailing stop triggered at $206.4160 (locking in 1.61% profit),1680.0,Momentum Trading,0.0641,0.0000,0.0000
2025-03-04,2025-03-04T13:17:00,2025-03-04T14:18:00,COIN,buy_to_open,sell_to_close,long,209.7894,216.8630,9.5334,2000.00,3.3718,67.44,max_hold_60min,3660.0,Momentum Trading,0.1125,0.0000,0.0000
2025-03-04,2025-03-04T14:27:00,2025-03-04T15:00:00,COIN,buy_to_open,sell_to_close,long,216.0765,215.4710,9.2560,2000.00,-0.2802,-5.60,force_close_eod,1980.0,Momentum Trading,0.0801,0.0000,0.0000
2025-03-06,2025-03-06T10:24:00,2025-03-06T11:25:00,SOFI,buy_to_open,sell_to_close,long,13.1900,13.0029,151.6300,2000.00,-1.4186,-28.37,max_hold_60min,3660.0,Momentum Trading,0.0758,0.0000,0.0000
2025-03-07,2025-03-07T09:56:00,2025-03-07T10:57:00,COIN,buy_to_open,sell_to_close,long,220.0990,216.3672,9.0868,2000.00,-1.6955,-33.91,max_hold_60min,3660.0,Momentum Trading,0.1628,0.0000,0.0000
2025-03-07,2025-03-07T10:01:00,2025-03-07T11:02:00,INTC,buy_to_open,sell_to_close,long,21.0505,20.5952,95.0096,2000.00,-2.1631,-43.26,max_hold_60min,3660.0,Momentum Trading,0.1569,0.0000,0.0000
2025-03-07,2025-03-07T12:58:00,2025-03-07T13:06:00,COIN,buy_to_open,sell_to_close,long,214.1780,217.8231,9.3380,2000.00,1.7019,34.04,Trailing stop triggered at $218.3030 (locking in 1.66% profit),480.0,Momentum Trading,0.2599,0.0000,0.0000
2025-03-10,2025-03-10T10:56:00,2025-03-10T11:57:00,RIVN,buy_to_open,sell_to_close,long,11.4150,11.2840,175.2081,2000.00,-1.1476,-22.95,max_hold_60min,3660.0,Momentum Trading,0.1666,0.0000,0.0000
2025-03-11,2025-03-11T10:13:00,2025-03-11T11:14:00,COIN,buy_to_open,sell_to_close,long,192.3133,189.2205,10.3997,2000.00,-1.6082,-32.16,max_hold_60min,3660.0,Momentum Trading,0.1049,0.0000,0.0000
2025-03-11,2025-03-11T10:40:00,2025-03-11T11:41:00,TSLA,buy_to_open,sell_to_close,long,232.1567,227.8905,8.6149,2000.00,-1.8376,-36.75,max_hold_60min,3660.0,Momentum Trading,0.1353,0.0000,0.0000
2025-03-11,2025-03-11T13:27:00,2025-03-11T13:56:00,COIN,buy_to_open,sell_to_close,long,191.3990,193.7619,10.4494,2000.00,1.2345,24.69,Trailing stop triggered at $194.7180 (locking in 1.63% profit),1740.0,Momentum Trading,0.1035,0.0000,0.0000
2025-03-11,2025-03-11T13:31:00,2025-03-11T13:55:00,TSLA,buy_to_open,sell_to_close,long,232.3018,235.6329,8.6095,2000.00,1.4339,28.68,Trailing stop triggered at $235.9524 (locking in 1.43% profit),1440.0,Momentum Trading,0.1394,0.0000,0.0000
2025-03-13,2025-03-13T09:39:00,2025-03-13T10:40:00,COIN,buy_to_open,sell_to_close,long,187.1060,181.7600,10.6891,2000.00,-2.8572,-57.14,max_hold_60min,3660.0,Momentum Trading,0.1080,0.0000,0.0000
2025-03-19,2025-03-19T14:14:00,2025-03-19T15:00:00,COIN,buy_to_open,sell_to_close,long,192.2040,189.9300,10.4056,2000.00,-1.1831,-23.66,force_close_eod,2760.0,Momentum Trading,0.0666,0.0000,0.0000
2025-03-27,2025-03-27T10:00:00,2025-03-27T10:10:00,RIVN,buy_to_open,sell_to_close,long,12.8510,12.9294,155.6299,2000.00,0.6097,12.19,Trailing stop triggered at $12.9560 (locking in 0.72% profit),600.0,Momentum Trading,0.0934,0.0000,0.0000
2025-03-27,2025-03-27T11:30:00,2025-03-27T12:31:00,RIVN,buy_to_open,sell_to_close,long,13.0940,12.8211,152.7417,2000.00,-2.0842,-41.68,max_hold_60min,3660.0,Momentum Trading,0.0611,0.0000,0.0000
2025-03-31,2025-03-31T09:30:00,2025-03-31T10:03:00,PLTR,buy_to_open,sell_to_close,long,82.1442,82.6765,24.3474,2000.00,0.6481,12.96,Trailing stop triggered at $82.8507 (locking in 0.68% profit),1980.0,Momentum Trading,0.1803,0.0000,0.0000
2025-04-01,2025-04-01T10:22:00,2025-04-01T11:23:00,RIVN,buy_to_open,sell_to_close,long,13.4179,13.4170,149.0543,2000.00,-0.0070,-0.14,max_hold_60min,3660.0,Momentum Trading,0.1183,0.0000,0.0000
2025-04-04,2025-04-04T10:25:00,2025-04-04T11:26:00,AMZN,buy_to_open,sell_to_close,long,177.4400,174.7945,11.2714,2000.00,-1.4909,-29.82,max_hold_60min,3660.0,Momentum Trading,0.1466,0.0000,0.0000
2025-04-04,2025-04-04T10:25:00,2025-04-04T11:26:00,BA,buy_to_open,sell_to_close,long,140.4601,137.4670,14.2389,2000.00,-2.1309,-42.62,max_hold_60min,3660.0,Momentum Trading,0.1567,0.0000,0.0000
2025-04-04,2025-04-04T10:25:00,2025-04-04T11:26:00,META,buy_to_open,sell_to_close,long,511.8885,505.5130,3.9071,2000.00,-1.2455,-24.91,max_hold_60min,3660.0,Momentum Trading,0.1343,0.0000,0.0000
2025-04-04,2025-04-04T10:25:00,2025-04-04T11:26:00,UBER,buy_to_open,sell_to_close,long,66.0750,64.8303,30.2686,2000.00,-1.8838,-37.68,max_hold_60min,3660.0,Momentum Trading,0.1666,0.0000,0.0000
2025-04-04,2025-04-04T10:28:00,2025-04-04T11:29:00,SOFI,buy_to_open,sell_to_close,long,9.6420,9.4380,207.4258,2000.00,-2.1157,-42.31,max_hold_60min,3660.0,Momentum Trading,0.1453,0.0000,0.0000
2025-04-04,2025-04-04T10:42:00,2025-04-04T11:43:00,SNAP,buy_to_open,sell_to_close,long,8.1831,8.1195,244.4062,2000.00,-0.7772,-15.54,max_hold_60min,3660.0,Momentum Trading,0.0733,0.0000,0.0000
2025-04-04,2025-04-04T13:00:00,2025-04-04T14:01:00,COIN,buy_to_open,sell_to_close,long,161.9032,159.2113,12.3531,2000.00,-1.6627,-33.25,max_hold_60min,3660.0,Momentum Trading,0.0966,0.0000,0.0000
2025-04-04,2025-04-04T13:05:00,2025-04-04T14:06:00,PLTR,buy_to_open,sell_to_close,long,75.5640,73.4670,26.4676,2000.00,-2.7751,-55.50,max_hold_60min,3660.0,Momentum Trading,0.1165,0.0000,0.0000
2025-04-04,2025-04-04T14:42:00,2025-04-04T15:00:00,SNAP,buy_to_open,sell_to_close,long,8.0622,8.0450,248.0728,2000.00,-0.2127,-4.25,force_close_eod,1080.0,Momentum Trading,0.0533,0.0000,0.0000
2025-04-07,2025-04-07T12:52:00,2025-04-07T13:03:00,COIN,buy_to_open,sell_to_close,long,159.2240,160.3704,12.5609,2000.00,0.7200,14.40,Trailing stop triggered at $160.7064 (locking in 0.75% profit),660.0,Momentum Trading,0.1810,0.0000,0.0000
2025-04-09,2025-04-09T12:29:00,2025-04-09T12:36:00,NVDA,buy_to_open,sell_to_close,long,106.6160,108.4380,18.7589,2000.00,1.7089,34.18,Trailing stop triggered at $109.4015 (locking in 2.33% profit),420.0,Momentum Trading,0.2743,0.0000,0.0000
2025-04-09,2025-04-09T12:29:00,2025-04-09T12:36:00,PLTR,buy_to_open,sell_to_close,long,85.0749,87.2410,23.5087,2000.00,2.5461,50.92,Trailing stop triggered at $87.9256 (locking in 3.00% profit),420.0,Momentum Trading,0.3413,0.0000,0.0000
2025-04-09,2025-04-09T12:39:00,2025-04-09T13:05:00,SNAP,buy_to_open,sell_to_close,long,8.0060,8.2335,249.8126,2000.00,2.8416,56.83,Trailing stop triggered at $8.2479 (locking in 2.74% profit),1560.0,Momentum Trading,0.2752,0.0000,0.0000
2025-04-09,2025-04-09T12:46:00,2025-04-09T12:59:00,COIN,buy_to_open,sell_to_close,long,172.9760,176.0336,11.5623,2000.00,1.7677,35.35,Trailing stop triggered at $176.2825 (locking in 1.56% profit),780.0,Momentum Trading,0.3428,0.0000,0.0000
2025-04-09,2025-04-09T12:54:00,2025-04-09T13:05:00,BAC,buy_to_open,sell_to_close,long,36.3520,37.0562,55.0176,2000.00,1.9372,38.74,Trailing stop triggered at $37.1135 (locking in 2.00% profit),660.0,Momentum Trading,0.0936,0.0000,0.0000
2025-04-09,2025-04-09T13:06:00,2025-04-09T14:07:00,RIVN,buy_to_open,sell_to_close,long,11.8675,11.5752,168.5276,2000.00,-2.4628,-49.26,max_hold_60min,3660.0,Momentum Trading,0.1263,0.0000,0.0000
2025-04-09,2025-04-09T13:08:00,2025-04-09T13:13:00,UBER,buy_to_open,sell_to_close,long,71.2630,71.8944,28.0651,2000.00,0.8859,17.72,Trailing stop triggered at $71.9560 (locking in 0.88% profit),300.0,Momentum Trading,0.0927,0.0000,0.0000
2025-04-09,2025-04-09T13:20:00,2025-04-09T13:33:00,DIS,buy_to_open,sell_to_close,long,90.2886,91.1810,22.1512,2000.00,0.9884,19.77,Trailing stop triggered at $91.4029 (locking in 1.13% profit),780.0,Momentum Trading,0.1077,0.0000,0.0000
2025-04-09,2025-04-09T13:34:00,2025-04-09T14:33:00,PLTR,buy_to_open,sell_to_close,long,91.6410,92.3000,21.8243,2000.00,0.7191,14.38,Trailing stop triggered at $92.6313 (locking in 0.92% profit),3540.0,Momentum Trading,0.1551,0.0000,0.0000
2025-04-09,2025-04-09T13:39:00,2025-04-09T14:40:00,COIN,buy_to_open,sell_to_close,long,181.9600,178.3850,10.9914,2000.00,-1.9647,-39.29,max_hold_60min,3660.0,Momentum Trading,0.1485,0.0000,0.0000
2025-04-09,2025-04-09T13:53:00,2025-04-09T14:37:00,SNAP,buy_to_open,sell_to_close,long,8.5330,8.6785,234.3842,2000.00,1.7051,34.10,Trailing stop triggered at $8.7510 (locking in 2.36% profit),2640.0,Momentum Trading,0.1877,0.0000,0.0000
2025-04-09,2025-04-09T14:37:00,2025-04-09T14:56:00,BA,buy_to_open,sell_to_close,long,159.2019,160.5330,12.5627,2000.00,0.8361,16.72,Trailing stop triggered at $161.5612 (locking in 1.42% profit),1140.0,Momentum Trading,0.0653,0.0000,0.0000
2025-04-09,2025-04-09T14:42:00,2025-04-09T15:00:00,SNAP,buy_to_open,sell_to_close,long,8.8005,8.8080,227.2598,2000.00,0.0852,1.70,force_close_eod,1080.0,Momentum Trading,0.1251,0.0000,0.0000
2025-04-09,2025-04-09T14:45:00,2025-04-09T15:00:00,AMD,buy_to_open,sell_to_close,long,96.5460,96.9010,20.7155,2000.00,0.3677,7.35,force_close_eod,900.0,Momentum Trading,0.1161,0.0000,0.0000
2025-04-09,2025-04-09T14:54:00,2025-04-09T15:00:00,AAPL,buy_to_open,sell_to_close,long,199.5340,198.6660,10.0234,2000.00,-0.4350,-8.70,force_close_eod,360.0,Momentum Trading,0.1344,0.0000,0.0000
2025-04-10,2025-04-10T09:48:00,2025-04-10T10:49:00,COIN,buy_to_open,sell_to_close,long,172.2398,165.0170,11.6117,2000.00,-4.1935,-83.87,ATR stop loss: -4.23% (threshold: -4.00%),3660.0,Momentum Trading,0.0695,0.0000,0.0000
2025-04-10,2025-04-10T13:00:00,2025-04-10T13:54:00,COIN,buy_to_open,sell_to_close,long,167.4330,171.6479,11.9451,2000.00,2.5174,50.35,Trailing stop triggered at $171.9578 (locking in 2.64% profit),3240.0,Momentum Trading,0.0633,0.0000,0.0000
2025-04-10,2025-04-10T13:06:00,2025-04-10T14:07:00,SOFI,buy_to_open,sell_to_close,long,10.6265,10.5495,188.2087,2000.00,-0.7246,-14.49,max_hold_60min,3660.0,Momentum Trading,0.1224,0.0000,0.0000
2025-04-23,2025-04-23T10:00:00,2025-04-23T11:01:00,TSLA,buy_to_open,sell_to_close,long,256.7476,253.7370,7.7898,2000.00,-1.1726,-23.45,max_hold_60min,3660.0,Momentum Trading,0.1848,0.0000,0.0000
2025-04-25,2025-04-25T09:30:00,2025-04-25T09:36:00,TSLA,buy_to_open,sell_to_close,long,271.1990,272.8350,7.3747,2000.00,0.6032,12.06,Trailing stop triggered at $273.6067 (locking in 0.78% profit),360.0,Momentum Trading,0.1026,0.0000,0.0000
2025-05-07,2025-05-07T14:59:00,2025-05-07T15:00:00,NVDA,buy_to_open,sell_to_close,long,117.0530,117.0650,17.0863,2000.00,0.0103,0.21,force_close_eod,60.0,Momentum Trading,0.0649,0.0000,0.0000
2025-05-09,2025-05-09T10:12:00,2025-05-09T11:13:00,RIVN,buy_to_open,sell_to_close,long,14.5600,14.2004,137.3626,2000.00,-2.4698,-49.40,max_hold_60min,3660.0,Momentum Trading,0.1375,0.0000,0.0000
2025-05-13,2025-05-13T11:01:00,2025-05-13T12:02:00,PLTR,buy_to_open,sell_to_close,long,128.4230,129.6139,15.5735,2000.00,0.9273,18.55,max_hold_60min,3660.0,Momentum Trading,0.1060,0.0000,0.0000
2025-05-29,2025-05-29T09:33:00,2025-05-29T10:34:00,BA,buy_to_open,sell_to_close,long,209.2180,208.3220,9.5594,2000.00,-0.4283,-8.57,max_hold_60min,3660.0,Momentum Trading,0.3620,0.0000,0.0000
2025-06-09,2025-06-09T14:59:00,2025-06-09T15:00:00,TSLA,buy_to_open,sell_to_close,long,308.7393,307.9049,6.4780,2000.00,-0.2703,-5.41,force_close_eod,60.0,Momentum Trading,0.0531,0.0000,0.0000
2025-06-10,2025-06-10T12:54:00,2025-06-10T13:55:00,INTC,buy_to_open,sell_to_close,long,22.2161,22.1079,90.0248,2000.00,-0.4870,-9.74,max_hold_60min,3660.0,Momentum Trading,0.1532,0.0000,0.0000
2025-07-17,2025-07-17T10:42:00,2025-07-17T11:43:00,RIVN,buy_to_open,sell_to_close,long,13.3790,13.0730,149.4880,2000.00,-2.2872,-45.74,max_hold_60min,3660.0,Momentum Trading,0.1346,0.0000,0.0000
2025-07-18,2025-07-18T10:33:00,2025-07-18T11:34:00,RIVN,buy_to_open,sell_to_close,long,13.5167,13.3222,147.9657,2000.00,-1.4386,-28.77,max_hold_60min,3660.0,Momentum Trading,0.0984,0.0000,0.0000
2025-07-30,2025-07-30T09:52:00,2025-07-30T10:53:00,SOFI,buy_to_open,sell_to_close,long,21.6690,21.7560,92.2978,2000.00,0.4015,8.03,max_hold_60min,3660.0,Momentum Trading,0.1292,0.0000,0.0000
2025-08-06,2025-08-06T10:31:00,2025-08-06T10:37:00,RIVN,buy_to_open,sell_to_close,long,12.0149,12.1290,166.4594,2000.00,0.9493,18.99,Trailing stop triggered at $12.1412 (locking in 1.00% profit),360.0,Momentum Trading,0.0556,0.0000,0.0000
2025-08-14,2025-08-14T15:00:00,2025-08-14T15:00:00,INTC,buy_to_open,sell_to_close,long,24.1049,24.0549,82.9707,2000.00,-0.2074,-4.15,force_close_eod,0.0,Momentum Trading,0.2076,0.0000,0.0000
2025-08-25,2025-08-25T09:48:00,2025-08-25T10:49:00,SOFI,buy_to_open,sell_to_close,long,26.2970,26.0083,76.0543,2000.00,-1.0978,-21.96,max_hold_60min,3660.0,Momentum Trading,0.0913,0.0000,0.0000
2025-09-17,2025-09-17T14:39:00,2025-09-17T15:00:00,SOFI,buy_to_open,sell_to_close,long,27.2110,27.0854,73.4997,2000.00,-0.4616,-9.23,force_close_eod,1260.0,Momentum Trading,0.0441,0.0000,0.0000
2025-09-25,2025-09-25T09:39:00,2025-09-25T10:15:00,INTC,buy_to_open,sell_to_close,long,32.9800,33.2230,60.6428,2000.00,0.7368,14.74,Trailing stop triggered at $33.2948 (locking in 0.86% profit),2160.0,Momentum Trading,0.0910,0.0000,0.0000
2025-10-21,2025-10-21T09:31:00,2025-10-21T10:20:00,RIVN,buy_to_open,sell_to_close,long,13.3840,13.4810,149.4322,2000.00,0.7248,14.50,Trailing stop triggered at $13.5094 (locking in 0.88% profit),2940.0,Momentum Trading,0.0598,0.0000,0.0000
2025-11-03,2025-11-03T09:32:00,2025-11-03T10:33:00,AMZN,buy_to_open,sell_to_close,long,256.1790,255.0815,7.8070,2000.00,-0.4284,-8.57,max_hold_60min,3660.0,Momentum Trading,0.0695,0.0000,0.0000
2025-11-05,2025-11-05T10:12:00,2025-11-05T11:13:00,INTC,buy_to_open,sell_to_close,long,37.9435,37.6774,52.7100,2000.00,-0.7013,-14.03,max_hold_60min,3660.0,Momentum Trading,0.0712,0.0000,0.0000
2025-11-07,2025-11-07T10:26:00,2025-11-07T11:27:00,RIVN,buy_to_open,sell_to_close,long,14.7735,14.6171,135.3775,2000.00,-1.0584,-21.17,max_hold_60min,3660.0,Momentum Trading,0.0474,0.0000,0.0000
2025-11-07,2025-11-07T12:43:00,2025-11-07T13:22:00,COIN,buy_to_open,sell_to_close,long,299.6135,301.8418,6.6753,2000.00,0.7437,14.87,Trailing stop triggered at $302.2314 (locking in 0.83% profit),2340.0,Momentum Trading,0.0441,0.0000,0.0000
2025-11-10,2025-11-10T10:42:00,2025-11-10T11:43:00,RIVN,buy_to_open,sell_to_close,long,15.6250,15.7800,128.0000,2000.00,0.9920,19.84,max_hold_60min,3660.0,Momentum Trading,0.0640,0.0000,0.0000
2025-11-10,2025-11-10T12:08:00,2025-11-10T12:34:00,RIVN,buy_to_open,sell_to_close,long,16.0170,16.1905,124.8673,2000.00,1.0832,21.66,Trailing stop triggered at $16.1950 (locking in 1.02% profit),1560.0,Momentum Trading,0.0874,0.0000,0.0000
2025-11-12,2025-11-12T09:48:00,2025-11-12T10:49:00,SNAP,buy_to_open,sell_to_close,long,9.0920,8.9335,219.9736,2000.00,-1.7433,-34.87,max_hold_60min,3660.0,Momentum Trading,0.0440,0.0000,0.0000
2025-11-12,2025-11-12T10:31:00,2025-11-12T11:32:00,AMD,buy_to_open,sell_to_close,long,261.4620,261.6591,7.6493,2000.00,0.0754,1.51,max_hold_60min,3660.0,Momentum Trading,0.1546,0.0000,0.0000
2025-11-21,2025-11-21T11:48:00,2025-11-21T12:13:00,PLTR,buy_to_open,sell_to_close,long,153.0350,153.8840,13.0689,2000.00,0.5548,11.10,Trailing stop triggered at $153.9468 (locking in 0.53% profit),1500.0,Momentum Trading,0.0654,0.0000,0.0000
2025-11-21,2025-11-21T11:55:00,2025-11-21T12:10:00,COIN,buy_to_open,sell_to_close,long,240.9008,242.1430,8.3022,2000.00,0.5156,10.31,Trailing stop triggered at $242.4604 (locking in 0.60% profit),900.0,Momentum Trading,0.0422,0.0000,0.0000
2025-11-28,2025-11-28T10:05:00,2025-11-28T10:38:00,INTC,buy_to_open,sell_to_close,long,38.8080,39.0682,51.5358,2000.00,0.6705,13.41,Trailing stop triggered at $39.1173 (locking in 0.63% profit),1980.0,Momentum Trading,0.1702,0.0000,0.0000
2025-11-28,2025-11-28T10:20:00,2025-11-28T11:21:00,RIVN,buy_to_open,sell_to_close,long,16.9805,16.9295,117.7822,2000.00,-0.3003,-6.01,max_hold_60min,3660.0,Momentum Trading,0.0648,0.0000,0.0000
2025-12-01,2025-12-01T10:07:00,2025-12-01T11:08:00,RIVN,buy_to_open,sell_to_close,long,17.4540,17.2103,114.5869,2000.00,-1.3964,-27.93,max_hold_60min,3660.0,Momentum Trading,0.1032,0.0000,0.0000
2025-12-02,2025-12-02T10:12:00,2025-12-02T10:27:00,INTC,buy_to_open,sell_to_close,long,41.9219,42.3410,47.7078,2000.00,0.9997,19.99,Trailing stop triggered at $42.3997 (locking in 1.03% profit),900.0,Momentum Trading,0.1045,0.0000,0.0000
2025-12-05,2025-12-05T09:50:00,2025-12-05T10:14:00,INTC,buy_to_open,sell_to_close,long,41.9481,42.5592,47.6780,2000.00,1.4568,29.14,Trailing stop triggered at $42.6338 (locking in 1.57% profit),1440.0,Momentum Trading,0.0624,0.0000,0.0000
2025-12-19,2025-12-19T10:01:00,2025-12-19T10:25:00,RIVN,buy_to_open,sell_to_close,long,21.1875,21.4655,94.3953,2000.00,1.3119,26.24,Trailing stop triggered at $21.5285 (locking in 1.35% profit),1440.0,Momentum Trading,0.2599,0.0000,0.0000
2026-01-02,2026-01-02T09:57:00,2026-01-02T10:32:00,RIVN,buy_to_open,sell_to_close,long,20.4706,19.5910,97.7010,2000.00,-4.2969,-85.94,ATR stop loss: -4.37% (threshold: -4.00%),2100.0,Momentum Trading,0.1233,0.0000,0.0000
2026-01-06,2026-01-06T10:09:00,2026-01-06T11:10:00,SNAP,buy_to_open,sell_to_close,long,8.6354,8.7536,231.6037,2000.00,1.3688,27.38,max_hold_60min,3660.0,Momentum Trading,0.1377,0.0000,0.0000
2026-01-07,2026-01-07T10:33:00,2026-01-07T11:34:00,INTC,buy_to_open,sell_to_close,long,44.0900,43.5490,45.3618,2000.00,-1.2270,-24.54,max_hold_60min,3660.0,Momentum Trading,0.1135,0.0000,0.0000
2026-01-07,2026-01-07T10:58:00,2026-01-07T11:37:00,RIVN,buy_to_open,sell_to_close,long,19.6170,19.7107,101.9524,2000.00,0.4776,9.55,Trailing stop triggered at $19.7306 (locking in 0.56% profit),2340.0,Momentum Trading,0.0204,0.0000,0.0000
2026-01-15,2026-01-15T10:13:00,2026-01-15T11:14:00,AMD,buy_to_open,sell_to_close,long,236.9740,237.2560,8.4397,2000.00,0.1190,2.38,max_hold_60min,3660.0,Momentum Trading,0.0667,0.0000,0.0000
2026-01-21,2026-01-21T15:00:00,2026-01-21T15:00:00,COIN,buy_to_open,sell_to_close,long,229.7680,229.4920,8.7044,2000.00,-0.1201,-2.40,force_close_eod,0.0,Momentum Trading,0.1202,0.0000,0.0000
2026-01-28,2026-01-28T09:34:00,2026-01-28T10:35:00,SNAP,buy_to_open,sell_to_close,long,7.7479,7.7070,258.1355,2000.00,-0.5275,-10.55,max_hold_60min,3660.0,Momentum Trading,0.0741,0.0000,0.0000
